Date,^GSPC,^HSI,^N225
2018-02-06,2695.139892578125,30595.419921875,21610.240234375
2018-02-07,2681.659912109375,30323.19921875,21645.369140625
2018-02-08,2581.0,30451.26953125,21890.859375
2018-02-09,2619.550048828125,29507.419921875,21382.619140625
2018-02-13,2662.93994140625,29839.529296875,21244.6796875
2018-02-14,2698.6298828125,30515.599609375,21154.169921875
2018-02-15,2731.199951171875,31115.4296875,21464.98046875
2018-02-20,2716.260009765625,30873.630859375,21925.099609375
2018-02-21,2701.330078125,31431.890625,21970.810546875
2018-02-22,2703.9599609375,30965.6796875,21736.439453125
2018-02-23,2747.300048828125,31267.169921875,21892.779296875
2018-02-26,2779.60009765625,31498.599609375,22153.630859375
2018-02-27,2744.280029296875,31268.66015625,22389.859375
2018-02-28,2713.830078125,30844.720703125,22068.240234375
2018-03-01,2677.669921875,31044.25,21724.470703125
2018-03-02,2691.25,30583.44921875,21181.640625
2018-03-05,2720.93994140625,29886.390625,21042.08984375
2018-03-06,2728.1201171875,30510.73046875,21417.759765625
2018-03-07,2726.800048828125,30196.919921875,21252.720703125
2018-03-08,2738.969970703125,30654.51953125,21368.0703125
2018-03-09,2786.570068359375,30996.2109375,21469.19921875
2018-03-12,2783.02001953125,31594.330078125,21824.029296875
2018-03-13,2765.31005859375,31601.44921875,21968.099609375
2018-03-14,2749.47998046875,31435.009765625,21777.2890625
2018-03-15,2747.330078125,31541.099609375,21803.94921875
2018-03-16,2752.010009765625,31501.970703125,21676.509765625
2018-03-19,2712.919921875,31513.759765625,21480.900390625
2018-03-20,2716.93994140625,31549.9296875,21380.970703125
2018-03-22,2643.68994140625,31071.05078125,21591.990234375
2018-03-23,2588.260009765625,30309.2890625,20617.859375
2018-03-26,2658.550048828125,30548.76953125,20766.099609375
2018-03-27,2612.6201171875,30790.830078125,21317.3203125
2018-03-28,2605.0,30022.529296875,21031.310546875
2018-03-29,2640.8701171875,30093.380859375,21159.080078125
2018-04-03,2614.449951171875,30180.099609375,21292.2890625
2018-04-04,2644.68994140625,29518.689453125,21319.55078125
2018-04-06,2604.469970703125,29844.939453125,21567.51953125
2018-04-09,2613.159912109375,30229.580078125,21678.259765625
2018-04-10,2656.8701171875,30728.740234375,21794.3203125
2018-04-11,2642.18994140625,30897.7109375,21687.099609375
2018-04-12,2663.989990234375,30831.279296875,21660.279296875
2018-04-13,2656.300048828125,30808.380859375,21778.740234375
2018-04-16,2677.840087890625,30315.58984375,21835.529296875
2018-04-17,2706.389892578125,30062.75,21847.58984375
2018-04-18,2708.639892578125,30284.25,22158.19921875
2018-04-19,2693.1298828125,30708.439453125,22191.1796875
2018-04-20,2670.139892578125,30418.330078125,22162.240234375
2018-04-23,2670.2900390625,30254.400390625,22088.0390625
2018-04-24,2634.56005859375,30636.240234375,22278.119140625
2018-04-25,2639.39990234375,30328.150390625,22215.3203125
2018-04-26,2666.93994140625,30007.6796875,22319.609375
2018-04-27,2669.909912109375,30280.669921875,22467.869140625
2018-05-02,2635.669921875,30723.880859375,22472.779296875
2018-05-07,2672.6298828125,29994.259765625,22467.16015625
2018-05-08,2671.919921875,30402.810546875,22508.689453125
2018-05-09,2697.7900390625,30536.140625,22408.880859375
2018-05-10,2723.070068359375,30809.220703125,22497.1796875
2018-05-11,2727.719970703125,31122.060546875,22758.48046875
2018-05-14,2730.1298828125,31541.080078125,22865.859375
2018-05-15,2711.449951171875,31152.029296875,22818.01953125
2018-05-16,2722.4599609375,31110.19921875,22717.23046875
2018-05-17,2720.1298828125,30942.150390625,22838.369140625
2018-05-18,2712.969970703125,31047.91015625,22930.359375
2018-05-21,2733.010009765625,31234.349609375,23002.369140625
2018-05-23,2733.2900390625,30665.640625,22689.740234375
2018-05-24,2727.760009765625,30760.41015625,22437.009765625
2018-05-25,2721.330078125,30588.0390625,22450.7890625
2018-05-29,2689.860107421875,30484.580078125,22358.4296875
2018-05-30,2724.010009765625,30056.7890625,22018.51953125
2018-05-31,2705.27001953125,30468.560546875,22201.8203125
2018-06-01,2734.6201171875,30492.91015625,22171.349609375
2018-06-04,2746.8701171875,30997.98046875,22475.939453125
2018-06-05,2748.800048828125,31093.44921875,22539.5390625
2018-06-06,2772.35009765625,31259.099609375,22625.73046875
2018-06-07,2770.3701171875,31512.630859375,22823.259765625
2018-06-08,2779.030029296875,30958.2109375,22694.5
2018-06-11,2782.0,31063.69921875,22804.0390625
2018-06-12,2786.85009765625,31103.060546875,22878.349609375
2018-06-13,2775.6298828125,30725.150390625,22966.380859375
2018-06-14,2782.489990234375,30440.169921875,22738.609375
2018-06-15,2779.659912109375,30309.490234375,22851.75
2018-06-19,2762.590087890625,29468.150390625,22278.48046875
2018-06-20,2767.320068359375,29696.169921875,22555.4296875
2018-06-21,2749.760009765625,29296.05078125,22693.0390625
2018-06-22,2754.8798828125,29338.69921875,22516.830078125
2018-06-25,2717.070068359375,28961.390625,22338.150390625
2018-06-26,2723.06005859375,28881.400390625,22342.0
2018-06-27,2699.6298828125,28356.259765625,22271.76953125
2018-06-28,2716.31005859375,28497.3203125,22270.390625
2018-06-29,2718.3701171875,28955.109375,22304.509765625
2018-07-03,2713.219970703125,28545.5703125,21785.5390625
2018-07-05,2736.610107421875,28182.08984375,21546.990234375
2018-07-06,2759.820068359375,28315.619140625,21788.140625
2018-07-09,2784.169921875,28688.5,22052.1796875
2018-07-10,2793.840087890625,28682.25,22196.890625
2018-07-11,2774.02001953125,28311.689453125,21932.2109375
2018-07-12,2798.2900390625,28480.830078125,22187.9609375
2018-07-13,2801.31005859375,28525.439453125,22597.349609375
2018-07-16,2798.429931640625,28539.66015625,22597.349609375
2018-07-17,2809.550048828125,28181.6796875,22697.359375
2018-07-18,2815.6201171875,28117.419921875,22794.189453125
2018-07-19,2804.489990234375,28010.859375,22764.6796875
2018-07-20,2801.830078125,28224.48046875,22697.880859375
2018-07-23,2806.97998046875,28256.119140625,22396.990234375
2018-07-24,2820.39990234375,28662.5703125,22510.48046875
2018-07-25,2846.070068359375,28920.900390625,22614.25
2018-07-26,2837.43994140625,28781.140625,22586.869140625
2018-07-27,2818.820068359375,28804.279296875,22712.75
2018-07-30,2802.60009765625,28733.130859375,22544.83984375
2018-07-31,2816.2900390625,28583.009765625,22553.720703125
2018-08-01,2813.360107421875,28340.740234375,22746.69921875
2018-08-02,2827.219970703125,27714.560546875,22512.529296875
2018-08-03,2840.35009765625,27676.3203125,22525.1796875
2018-08-06,2850.39990234375,27819.560546875,22507.3203125
2018-08-07,2858.449951171875,28248.880859375,22662.740234375
2018-08-08,2857.699951171875,28359.140625,22644.310546875
2018-08-09,2853.580078125,28607.30078125,22598.390625
2018-08-10,2833.280029296875,28366.619140625,22298.080078125
2018-08-13,2821.929931640625,27936.5703125,21857.4296875
2018-08-14,2839.9599609375,27752.9296875,22356.080078125
2018-08-15,2818.3701171875,27323.58984375,22204.220703125
2018-08-16,2840.68994140625,27100.060546875,22192.0390625
2018-08-17,2850.1298828125,27213.41015625,22270.380859375
2018-08-20,2857.050048828125,27598.01953125,22199.0
2018-08-21,2862.9599609375,27752.7890625,22219.73046875
2018-08-22,2861.820068359375,27927.580078125,22362.55078125
2018-08-23,2856.97998046875,27790.4609375,22410.8203125
2018-08-24,2874.68994140625,27671.869140625,22601.76953125
2018-08-27,2896.739990234375,28271.26953125,22799.640625
2018-08-28,2897.52001953125,28351.619140625,22813.470703125
2018-08-29,2914.0400390625,28416.439453125,22848.220703125
2018-08-30,2901.1298828125,28164.05078125,22869.5
2018-08-31,2901.52001953125,27888.55078125,22865.150390625
2018-09-04,2896.719970703125,27973.33984375,22696.900390625
2018-09-05,2888.60009765625,27243.849609375,22580.830078125
2018-09-06,2878.050048828125,26974.8203125,22487.939453125
2018-09-07,2871.679931640625,26973.470703125,22307.060546875
2018-09-10,2877.1298828125,26613.419921875,22373.08984375
2018-09-11,2887.889892578125,26422.55078125,22664.689453125
2018-09-12,2888.919921875,26345.0390625,22604.609375
2018-09-13,2904.179931640625,27014.490234375,22821.3203125
2018-09-14,2904.97998046875,27286.41015625,23094.669921875
2018-09-18,2904.31005859375,27084.66015625,23420.5390625
2018-09-19,2907.949951171875,27407.369140625,23672.51953125
2018-09-20,2930.75,27477.669921875,23674.9296875
2018-09-21,2929.669921875,27953.580078125,23869.9296875
2018-09-26,2905.969970703125,27816.869140625,24033.7890625
2018-09-27,2914.0,27715.669921875,23796.740234375
2018-09-28,2913.97998046875,27788.51953125,24120.0390625
2018-10-02,2923.429931640625,27126.380859375,24270.619140625
2018-10-03,2925.510009765625,27091.259765625,24110.9609375
2018-10-04,2901.610107421875,26623.869140625,23975.619140625
2018-10-05,2885.570068359375,26572.5703125,23783.720703125
2018-10-09,2880.340087890625,26172.91015625,23469.390625
2018-10-10,2785.679931640625,26193.0703125,23506.0390625
2018-10-11,2728.3701171875,25266.369140625,22590.859375
2018-10-12,2767.1298828125,25801.490234375,22694.66015625
2018-10-15,2750.7900390625,25445.060546875,22271.30078125
2018-10-16,2809.919921875,25462.259765625,22549.240234375
2018-10-18,2768.780029296875,25454.55078125,22658.16015625
2018-10-19,2767.780029296875,25561.400390625,22532.080078125
2018-10-22,2755.8798828125,26153.150390625,22614.8203125
2018-10-23,2740.68994140625,25346.55078125,22010.779296875
2018-10-24,2656.10009765625,25249.779296875,22091.1796875
2018-10-25,2705.570068359375,24994.4609375,21268.73046875
2018-10-26,2658.68994140625,24717.630859375,21184.599609375
2018-10-29,2641.25,24812.0390625,21149.80078125
2018-10-30,2682.6298828125,24585.529296875,21457.2890625
2018-10-31,2711.739990234375,24979.689453125,21920.4609375
2018-11-01,2740.3701171875,25416.0,21687.650390625
2018-11-02,2723.06005859375,26486.349609375,22243.66015625
2018-11-05,2738.31005859375,25934.390625,21898.990234375
2018-11-06,2755.449951171875,26120.9609375,22147.75
2018-11-07,2813.889892578125,26147.689453125,22085.80078125
2018-11-08,2806.830078125,26227.720703125,22486.919921875
2018-11-09,2781.010009765625,25601.919921875,22250.25
2018-11-12,2726.219970703125,25633.1796875,22269.880859375
2018-11-13,2722.179931640625,25792.869140625,21810.51953125
2018-11-14,2701.580078125,25654.4296875,21846.48046875
2018-11-15,2730.199951171875,26103.33984375,21803.619140625
2018-11-16,2736.27001953125,26183.529296875,21680.33984375
2018-11-19,2690.72998046875,26372.0,21821.16015625
2018-11-20,2641.889892578125,25840.33984375,21583.119140625
2018-11-21,2649.929931640625,25971.470703125,21507.5390625
2018-11-26,2673.449951171875,26376.1796875,21812.0
2018-11-27,2682.169921875,26331.9609375,21952.400390625
2018-11-28,2743.7900390625,26682.560546875,22177.01953125
2018-11-29,2737.800048828125,26451.029296875,22262.599609375
2018-11-30,2760.169921875,26506.75,22351.060546875
2018-12-03,2790.3701171875,27182.0390625,22574.759765625
2018-12-04,2700.06005859375,27260.439453125,22036.05078125
2018-12-06,2695.949951171875,26156.380859375,21501.619140625
2018-12-07,2633.080078125,26063.759765625,21678.6796875
2018-12-10,2637.719970703125,25752.380859375,21219.5
2018-12-11,2636.780029296875,25771.669921875,21148.01953125
2018-12-12,2651.070068359375,26186.7109375,21602.75
2018-12-13,2650.5400390625,26524.349609375,21816.189453125
2018-12-14,2599.949951171875,26094.7890625,21374.830078125
2018-12-17,2545.93994140625,26087.98046875,21506.880859375
2018-12-18,2546.159912109375,25814.25,21115.44921875
2018-12-19,2506.9599609375,25865.390625,20987.919921875
2018-12-20,2467.419921875,25623.529296875,20392.580078125
2018-12-21,2416.6201171875,25753.419921875,20166.189453125
2018-12-27,2488.830078125,25478.880859375,20077.619140625
2018-12-28,2485.739990234375,25504.19921875,20014.76953125
2019-01-04,2531.93994140625,25626.029296875,19561.9609375
2019-01-07,2549.68994140625,25835.69921875,20038.970703125
2019-01-08,2574.409912109375,25875.44921875,20204.0390625
2019-01-09,2584.9599609375,26462.3203125,20427.060546875
2019-01-10,2596.639892578125,26521.4296875,20163.80078125
2019-01-11,2596.260009765625,26667.26953125,20359.69921875
2019-01-15,2610.300048828125,26830.2890625,20555.2890625
2019-01-16,2616.10009765625,26902.099609375,20442.75
2019-01-17,2635.9599609375,26755.630859375,20402.26953125
2019-01-18,2670.7099609375,27090.810546875,20666.0703125
2019-01-22,2632.89990234375,27005.44921875,20622.91015625
2019-01-23,2638.699951171875,27008.19921875,20593.720703125
2019-01-24,2642.330078125,27120.98046875,20574.630859375
2019-01-25,2664.760009765625,27569.189453125,20773.560546875
2019-01-28,2643.85009765625,27576.9609375,20649.0
2019-01-29,2640.0,27531.6796875,20664.640625
2019-01-30,2681.050048828125,27642.849609375,20556.5390625
2019-01-31,2704.10009765625,27942.470703125,20773.490234375
2019-02-01,2706.530029296875,27930.740234375,20788.390625
2019-02-04,2724.8701171875,27990.2109375,20883.76953125
2019-02-08,2707.8798828125,27946.3203125,20333.169921875
2019-02-12,2744.72998046875,28171.330078125,20864.2109375
2019-02-13,2753.030029296875,28497.58984375,21144.48046875
2019-02-14,2745.72998046875,28432.05078125,21139.7109375
2019-02-15,2775.60009765625,27900.83984375,20900.630859375
2019-02-19,2779.760009765625,28228.130859375,21302.650390625
2019-02-20,2784.699951171875,28514.05078125,21431.490234375
2019-02-21,2774.8798828125,28629.919921875,21464.23046875
2019-02-22,2792.669921875,28816.30078125,21425.509765625
2019-02-25,2796.110107421875,28959.30078125,21528.23046875
2019-02-26,2793.89990234375,28772.060546875,21449.390625
2019-02-27,2792.3798828125,28757.439453125,21556.509765625
2019-02-28,2784.489990234375,28633.1796875,21385.16015625
2019-03-01,2803.68994140625,28812.169921875,21602.689453125
2019-03-04,2792.81005859375,28959.58984375,21822.0390625
2019-03-05,2789.64990234375,28961.599609375,21726.279296875
2019-03-06,2771.449951171875,29037.599609375,21596.810546875
2019-03-07,2748.929931640625,28779.44921875,21456.009765625
2019-03-08,2743.070068359375,28228.419921875,21025.560546875
2019-03-11,2783.300048828125,28503.30078125,21125.08984375
2019-03-12,2791.52001953125,28920.869140625,21503.689453125
2019-03-13,2810.919921875,28807.44921875,21290.240234375
2019-03-14,2808.47998046875,28851.390625,21287.01953125
2019-03-15,2822.47998046875,29012.259765625,21450.849609375
2019-03-18,2832.93994140625,29409.009765625,21584.5
2019-03-19,2832.570068359375,29466.279296875,21566.849609375
2019-03-20,2824.22998046875,29320.970703125,21608.919921875
2019-03-22,2800.7099609375,29113.359375,21627.33984375
2019-03-25,2798.360107421875,28523.349609375,20977.109375
2019-03-26,2818.4599609375,28566.91015625,21428.390625
2019-03-27,2805.3701171875,28728.25,21378.73046875
2019-03-28,2815.43994140625,28775.2109375,21033.759765625
2019-03-29,2834.39990234375,29051.359375,21205.810546875
2019-04-01,2867.18994140625,29562.01953125,21509.029296875
2019-04-02,2867.239990234375,29624.669921875,21505.310546875
2019-04-03,2873.39990234375,29986.390625,21713.2109375
2019-04-04,2879.389892578125,29936.3203125,21724.94921875
2019-04-08,2895.77001953125,30077.150390625,21761.650390625
2019-04-09,2878.199951171875,30157.490234375,21802.58984375
2019-04-10,2888.2099609375,30119.560546875,21687.5703125
2019-04-11,2888.320068359375,29839.44921875,21711.380859375
2019-04-12,2907.409912109375,29909.759765625,21870.560546875
2019-04-15,2905.580078125,29810.720703125,22169.109375
2019-04-16,2907.06005859375,30129.869140625,22221.66015625
2019-04-17,2900.449951171875,30124.6796875,22277.970703125
2019-04-18,2905.030029296875,29963.259765625,22090.119140625
2019-04-23,2933.679931640625,29963.240234375,22259.740234375
2019-04-24,2927.25,29805.830078125,22200.0
2019-04-25,2926.169921875,29549.80078125,22307.580078125
2019-04-26,2939.8798828125,29605.009765625,22258.73046875
2019-05-07,2884.050048828125,29363.01953125,21923.720703125
2019-05-08,2879.419921875,29003.19921875,21602.58984375
2019-05-09,2870.719970703125,28311.0703125,21402.130859375
2019-05-10,2881.39990234375,28550.240234375,21344.919921875
2019-05-14,2834.409912109375,28122.01953125,21067.23046875
2019-05-15,2850.9599609375,28268.7109375,21188.560546875
2019-05-16,2876.320068359375,28275.0703125,21062.98046875
2019-05-17,2859.530029296875,27946.4609375,21250.08984375
2019-05-20,2840.22998046875,27787.609375,21301.73046875
2019-05-21,2864.360107421875,27657.240234375,21272.44921875
2019-05-22,2856.27001953125,27705.939453125,21283.369140625
2019-05-23,2822.239990234375,27267.130859375,21151.140625
2019-05-24,2826.06005859375,27353.9296875,21117.220703125
2019-05-28,2802.389892578125,27390.810546875,21260.140625
2019-05-29,2783.02001953125,27235.7109375,21003.369140625
2019-05-30,2788.860107421875,27114.880859375,20942.529296875
2019-05-31,2752.06005859375,26901.08984375,20601.189453125
2019-06-03,2744.449951171875,26893.859375,20410.880859375
2019-06-04,2803.27001953125,26761.51953125,20408.5390625
2019-06-05,2826.14990234375,26895.439453125,20776.099609375
2019-06-06,2843.489990234375,26965.279296875,20774.0390625
2019-06-10,2886.72998046875,27578.640625,21134.419921875
2019-06-11,2885.719970703125,27789.33984375,21204.279296875
2019-06-12,2879.840087890625,27308.4609375,21129.720703125
2019-06-13,2891.639892578125,27294.7109375,21032.0
2019-06-14,2886.97998046875,27118.349609375,21116.890625
2019-06-17,2889.669921875,27227.16015625,21124.0
2019-06-18,2917.75,27498.76953125,20972.7109375
2019-06-19,2926.4599609375,28202.140625,21333.869140625
2019-06-20,2954.179931640625,28550.4296875,21462.859375
2019-06-21,2950.4599609375,28473.7109375,21258.640625
2019-06-24,2945.35009765625,28513.0,21285.990234375
2019-06-25,2917.3798828125,28185.98046875,21193.810546875
2019-06-26,2913.780029296875,28221.98046875,21086.58984375
2019-06-27,2924.919921875,28621.419921875,21338.169921875
2019-06-28,2941.760009765625,28542.619140625,21275.919921875
2019-07-02,2973.010009765625,28875.560546875,21754.26953125
2019-07-03,2995.820068359375,28855.140625,21638.16015625
2019-07-05,2990.409912109375,28774.830078125,21746.380859375
2019-07-08,2975.949951171875,28331.689453125,21534.349609375
2019-07-09,2979.6298828125,28116.279296875,21565.150390625
2019-07-10,2993.070068359375,28204.689453125,21533.48046875
2019-07-11,2999.909912109375,28431.80078125,21643.529296875
2019-07-12,3013.77001953125,28471.619140625,21685.900390625
2019-07-16,3004.0400390625,28619.619140625,21535.25
2019-07-17,2984.419921875,28593.169921875,21469.1796875
2019-07-18,2995.110107421875,28461.66015625,21046.240234375
2019-07-19,2976.610107421875,28765.400390625,21466.990234375
2019-07-22,2985.030029296875,28371.259765625,21416.7890625
2019-07-23,3005.469970703125,28466.48046875,21620.880859375
2019-07-24,3019.56005859375,28524.0390625,21709.5703125
2019-07-25,3003.669921875,28594.30078125,21756.55078125
2019-07-26,3025.860107421875,28397.740234375,21658.150390625
2019-07-29,3020.969970703125,28106.41015625,21616.80078125
2019-07-30,3013.179931640625,28146.5,21709.310546875
2019-07-31,2980.3798828125,27777.75,21521.529296875
2019-08-01,2953.56005859375,27565.69921875,21540.990234375
2019-08-02,2932.050048828125,26918.580078125,21087.16015625
2019-08-05,2844.739990234375,26151.3203125,20720.2890625
2019-08-06,2881.77001953125,25976.240234375,20585.310546875
2019-08-07,2883.97998046875,25997.029296875,20516.560546875
2019-08-08,2938.090087890625,26120.76953125,20593.349609375
2019-08-09,2918.64990234375,25939.30078125,20684.8203125
2019-08-13,2926.320068359375,25281.30078125,20455.439453125
2019-08-14,2840.60009765625,25302.279296875,20655.130859375
2019-08-15,2847.60009765625,25495.4609375,20405.650390625
2019-08-16,2888.679931640625,25734.220703125,20418.810546875
2019-08-19,2923.64990234375,26291.83984375,20563.16015625
2019-08-20,2900.510009765625,26231.5390625,20677.220703125
2019-08-21,2924.429931640625,26270.0390625,20618.5703125
2019-08-22,2922.949951171875,26048.720703125,20628.009765625
2019-08-23,2847.110107421875,26179.330078125,20710.91015625
2019-08-26,2878.3798828125,25680.330078125,20261.0390625
2019-08-27,2869.159912109375,25664.0703125,20456.080078125
2019-08-28,2887.93994140625,25615.48046875,20479.419921875
2019-08-29,2924.580078125,25703.5,20460.9296875
2019-08-30,2926.4599609375,25724.73046875,20704.369140625
2019-09-03,2906.27001953125,25527.849609375,20625.16015625
2019-09-04,2937.780029296875,26523.23046875,20649.140625
2019-09-05,2976.0,26515.529296875,21085.939453125
2019-09-06,2978.7099609375,26690.759765625,21199.5703125
2019-09-09,2978.429931640625,26681.400390625,21318.419921875
2019-09-10,2979.389892578125,26683.6796875,21392.099609375
2019-09-11,3000.929931640625,27159.060546875,21597.759765625
2019-09-12,3009.570068359375,27087.630859375,21759.609375
2019-09-13,3007.389892578125,27352.689453125,21988.2890625
2019-09-17,3005.699951171875,26790.240234375,22001.3203125
2019-09-18,3006.72998046875,26754.119140625,21960.7109375
2019-09-19,3006.7900390625,26468.94921875,22044.44921875
2019-09-20,2992.070068359375,26435.669921875,22079.08984375
2019-09-24,2966.60009765625,26281.0,22098.83984375
2019-09-25,2984.8701171875,25945.349609375,22020.150390625
2019-09-26,2977.6201171875,26041.9296875,22048.240234375
2019-09-27,2961.7900390625,25954.810546875,21878.900390625
2019-09-30,2976.739990234375,26092.26953125,21755.83984375
2019-10-02,2887.610107421875,26042.689453125,21778.609375
2019-10-03,2910.6298828125,26110.310546875,21341.740234375
2019-10-04,2952.010009765625,25821.029296875,21410.19921875
2019-10-08,2893.06005859375,25893.400390625,21587.779296875
2019-10-09,2919.39990234375,25682.810546875,21456.380859375
2019-10-10,2938.1298828125,25707.9296875,21551.98046875
2019-10-11,2970.27001953125,26308.439453125,21798.869140625
2019-10-15,2995.679931640625,26503.9296875,22207.2109375
2019-10-16,2989.68994140625,26664.279296875,22472.919921875
2019-10-17,2997.949951171875,26848.490234375,22451.859375
2019-10-18,2986.199951171875,26719.580078125,22492.6796875
2019-10-21,3006.719970703125,26725.6796875,22548.900390625
2019-10-23,3004.52001953125,26566.73046875,22625.380859375
2019-10-24,3010.2900390625,26797.94921875,22750.599609375
2019-10-25,3022.550048828125,26667.390625,22799.810546875
2019-10-28,3039.419921875,26891.259765625,22867.26953125
2019-10-29,3036.889892578125,26786.759765625,22974.130859375
2019-10-30,3046.77001953125,26667.7109375,22843.119140625
2019-10-31,3037.56005859375,26906.720703125,22927.0390625
2019-11-01,3066.909912109375,27100.759765625,22850.76953125
2019-11-05,3074.6201171875,27683.400390625,23251.990234375
2019-11-06,3076.780029296875,27688.640625,23303.8203125
2019-11-07,3085.179931640625,27847.23046875,23330.3203125
2019-11-08,3093.080078125,27651.140625,23391.869140625
2019-11-11,3087.010009765625,26926.55078125,23331.83984375
2019-11-12,3091.840087890625,27065.279296875,23520.009765625
2019-11-13,3094.0400390625,26571.4609375,23319.869140625
2019-11-14,3096.6298828125,26323.689453125,23141.55078125
2019-11-15,3120.4599609375,26326.66015625,23303.3203125
2019-11-18,3122.030029296875,26681.08984375,23416.759765625
2019-11-19,3120.179931640625,27093.80078125,23292.650390625
2019-11-20,3108.4599609375,26889.609375,23148.5703125
2019-11-21,3103.5400390625,26466.880859375,23038.580078125
2019-11-22,3110.2900390625,26595.080078125,23112.880859375
2019-11-25,3133.639892578125,26993.0390625,23292.810546875
2019-11-26,3140.52001953125,26913.919921875,23373.3203125
2019-11-27,3153.6298828125,26954.0,23437.76953125
2019-11-29,3140.97998046875,26346.490234375,23293.91015625
2019-12-02,3113.8701171875,26444.720703125,23529.5
2019-12-03,3093.199951171875,26391.30078125,23379.810546875
2019-12-04,3112.760009765625,26062.560546875,23135.23046875
2019-12-05,3117.429931640625,26217.0390625,23300.08984375
2019-12-06,3145.909912109375,26498.369140625,23354.400390625
2019-12-09,3135.9599609375,26494.73046875,23430.69921875
2019-12-10,3132.52001953125,26436.619140625,23410.189453125
2019-12-11,3141.6298828125,26645.4296875,23391.859375
2019-12-12,3168.570068359375,26994.140625,23424.810546875
2019-12-13,3168.800048828125,27687.759765625,24023.099609375
2019-12-16,3191.449951171875,27508.08984375,23952.349609375
2019-12-17,3192.52001953125,27843.7109375,24066.119140625
2019-12-18,3191.139892578125,27884.2109375,23934.4296875
2019-12-19,3205.3701171875,27800.490234375,23864.849609375
2019-12-20,3221.219970703125,27871.349609375,23816.630859375
2019-12-23,3224.010009765625,27906.41015625,23821.109375
2019-12-24,3223.3798828125,27864.2109375,23830.580078125
2019-12-27,3240.02001953125,28225.419921875,23837.720703125
2019-12-30,3221.2900390625,28319.390625,23656.619140625
2020-01-06,3246.280029296875,28226.189453125,23204.859375
2020-01-07,3237.179931640625,28322.060546875,23575.720703125
2020-01-08,3253.050048828125,28087.919921875,23204.759765625
2020-01-09,3274.699951171875,28561.0,23739.869140625
2020-01-10,3265.35009765625,28638.19921875,23850.5703125
2020-01-14,3283.14990234375,28885.140625,24025.169921875
2020-01-15,3289.2900390625,28773.58984375,23916.580078125
2020-01-16,3316.81005859375,28883.0390625,23933.130859375
2020-01-17,3329.6201171875,29056.419921875,24041.259765625
2020-01-21,3320.7900390625,27985.330078125,23864.560546875
2020-01-22,3321.75,28341.0390625,24031.349609375
2020-01-23,3325.5400390625,27909.119140625,23795.439453125
2020-01-24,3295.469970703125,27949.640625,23827.1796875
2020-01-29,3273.39990234375,27160.630859375,23379.400390625
2020-01-30,3283.659912109375,26449.130859375,22977.75
2020-01-31,3225.52001953125,26312.630859375,23205.1796875
2020-02-03,3248.919921875,26356.98046875,22971.939453125
2020-02-04,3297.590087890625,26675.98046875,23084.58984375
2020-02-05,3334.68994140625,26786.740234375,23319.560546875
2020-02-06,3345.780029296875,27493.69921875,23873.58984375
2020-02-07,3327.7099609375,27404.26953125,23827.98046875
2020-02-10,3352.090087890625,27241.33984375,23685.98046875
2020-02-12,3379.449951171875,27823.66015625,23861.2109375
2020-02-13,3373.93994140625,27730.0,23827.73046875
2020-02-14,3380.159912109375,27815.599609375,23687.58984375
2020-02-18,3370.2900390625,27530.19921875,23193.80078125
2020-02-19,3386.14990234375,27655.810546875,23400.69921875
2020-02-20,3373.22998046875,27609.16015625,23479.150390625
2020-02-21,3337.75,27308.810546875,23386.740234375
2020-02-25,3128.2099609375,26893.23046875,22605.41015625
2020-02-26,3116.389892578125,26696.490234375,22426.189453125
2020-02-27,2978.760009765625,26778.619140625,21948.23046875
2020-02-28,2954.219970703125,26129.9296875,21142.9609375
2020-03-02,3090.22998046875,26291.6796875,21344.080078125
2020-03-03,3003.3701171875,26284.8203125,21082.73046875
2020-03-04,3130.1201171875,26222.0703125,21100.060546875
2020-03-05,3023.93994140625,26767.869140625,21329.119140625
2020-03-06,2972.3701171875,26146.669921875,20749.75
2020-03-09,2746.56005859375,25040.4609375,19698.759765625
2020-03-10,2882.22998046875,25392.509765625,19867.119140625
2020-03-11,2741.3798828125,25231.609375,19416.060546875
2020-03-12,2480.639892578125,24309.0703125,18559.630859375
2020-03-13,2711.02001953125,24032.91015625,17431.05078125
2020-03-16,2386.1298828125,23063.5703125,17002.0390625
2020-03-17,2529.18994140625,23263.73046875,17011.529296875
2020-03-18,2398.10009765625,22291.8203125,16726.55078125
2020-03-19,2409.389892578125,21709.130859375,16552.830078125
2020-03-23,2237.39990234375,21696.130859375,16887.779296875
2020-03-24,2447.330078125,22663.490234375,18092.349609375
2020-03-25,2475.56005859375,23527.189453125,19546.630859375
2020-03-26,2630.070068359375,23352.33984375,18664.599609375
2020-03-27,2541.469970703125,23484.279296875,19389.4296875
2020-03-30,2626.64990234375,23175.109375,19084.970703125
2020-03-31,2584.590087890625,23603.48046875,18917.009765625
2020-04-01,2470.5,23085.7890625,18065.41015625
2020-04-02,2526.89990234375,23280.060546875,17818.720703125
2020-04-03,2488.64990234375,23236.109375,17820.189453125
2020-04-06,2663.679931640625,23749.119140625,18576.30078125
2020-04-07,2659.409912109375,24253.2890625,18950.1796875
2020-04-08,2749.97998046875,23970.369140625,19353.240234375
2020-04-09,2789.820068359375,24300.330078125,19345.76953125
2020-04-14,2846.06005859375,24435.400390625,19638.810546875
